zone
i=128
j=128

-2.48819	-3.79528	0.232649	0.938689	0.249226	0.951008
-2.36811	-3.79528	0.233032	0.937084	0.24659	0.951836
-2.24803	-3.79528	0.23352	0.935446	0.246988	0.946018
-2.12795	-3.79528	0.23412	0.93378	0.243768	0.941507
-2.00787	-3.79528	0.234844	0.932098	0.241787	0.937742
-1.8878	-3.79528	0.235699	0.930408	0.242882	0.935113
-1.76772	-3.79528	0.236686	0.928719	0.242331	0.934582
-1.64764	-3.79528	0.237813	0.927041	0.243996	0.932083
-1.52756	-3.79528	0.239081	0.925384	0.244134	0.923838
-1.40748	-3.79528	0.240495	0.923777	0.245296	0.923561
-1.2874	-3.79528	0.242062	0.922229	0.244846	0.926071
-1.16732	-3.79528	0.243772	0.920749	0.251074	0.924862
-1.04724	-3.79528	0.245629	0.91936	0.247167	0.915191
-0.927165	-3.79528	0.247622	0.918087	0.255062	0.915286
-0.807087	-3.79528	0.249743	0.916929	0.257094	0.924524
-0.687008	-3.79528	0.251985	0.915918	0.264239	0.932351
-0.566929	-3.79528	0.254337	0.915062	0.265001	0.931763
-0.44685	-3.79528	0.25678	0.914365	0.266244	0.929003
-0.326772	-3.79528	0.2593	0.913869	0.268388	0.912203
-0.206693	-3.79528	0.261872	0.913545	0.268795	0.905126
-0.0866142	-3.79528	0.264485	0.913434	0.271752	0.909315
0.0334646	-3.79528	0.267106	0.913513	0.271244	0.901043
0.153543	-3.79528	0.269728	0.913805	0.270562	0.899637
0.273622	-3.79528	0.272311	0.914293	0.267208	0.894101
0.393701	-3.79528	0.274852	0.914979	0.277433	0.895365
0.51378	-3.79528	0.277321	0.915855	0.278833	0.897167
0.633858	-3.79528	0.2797	0.9169	0.28247	0.908616
0.753937	-3.79528	0.281967	0.918131	0.284028	0.912351
0.874016	-3.79528	0.284121	0.919493	0.281793	0.912061
0.994094	-3.79528	0.286134	0.921007	0.288148	0.914042
1.11417	-3.79528	0.288005	0.922631	0.293525	0.922512
1.23425	-3.79528	0.28973	0.924351	0.299421	0.930305
1.35433	-3.79528	0.291287	0.926172	0.294071	0.920083
1.47441	-3.79528	0.29269	0.928046	0.295797	0.926189
1.59449	-3.79528	0.293939	0.929966	0.294095	0.927071
1.71457	-3.79528	0.295023	0.931927	0.290502	0.933343
1.83465	-3.79528	0.29595	0.933904	0.294791	0.93364
1.95472	-3.79528	0.296733	0.935883	0.292927	0.937704
2.0748	-3.79528	0.297371	0.937848	0.298827	0.938981
2.19488	-3.79528	0.297873	0.939791	0.29893	0.941846
2.31496	-3.79528	0.298245	0.941706	0.302144	0.958251
2.43504	-3.79528	0.298493	0.943585	0.300509	0.959608
2.55512	-3.79528	0.29863	0.945415	0.299933	0.958182
2.6752	-3.79528	0.298663	0.947189	0.298056	0.95847
2.79528	-3.79528	0.298605	0.948904	0.298108	0.959861
2.91535	-3.79528	0.298464	0.950562	0.29866	0.960894
3.03543	-3.79528	0.298243	0.952155	0.296998	0.956541
3.15551	-3.79528	0.297952	0.953678	0.298347	0.954775
3.27559	-3.79528	0.297605	0.955135	0.300062	0.955924
3.39567	-3.79528	0.297196	0.956527	0.304237	0.953061
3.51575	-3.79528	0.296739	0.957854	0.298025	0.965672
3.63583	-3.79528	0.296244	0.959112	0.300152	0.968136
3.75591	-3.79528	0.295716	0.960304	0.301538	0.962165
3.87598	-3.79528	0.295157	0.961431	0.300689	0.968153
3.99606	-3.79528	0.294574	0.962495	0.304604	0.961608
4.11614	-3.79528	0.293965	0.963499	0.30881	0.962318
4.23622	-3.79528	0.293342	0.964446	0.296922	0.961758
4.3563	-3.79528	0.292715	0.965334	0.297528	0.962177
4.47638	-3.79528	0.292065	0.966169	0.292265	0.957814
4.59646	-3.79528	0.291413	0.966954	0.290211	0.959244
4.71654	-3.79528	0.290765	0.967686	0.29086	0.96336
4.83661	-3.79528	0.290104	0.968372	0.285729	0.964669
4.95669	-3.79528	0.28945	0.969013	0.286177	0.956802
5.07677	-3.79528	0.288798	0.969611	0.285051	0.950452
5.19685	-3.79528	0.288149	0.970168	0.286754	0.955076
5.31693	-3.79528	0.287506	0.970684	0.286836	0.955873
5.43701	-3.79528	0.286869	0.971165	0.288964	0.963138
5.55709	-3.79528	0.286244	0.971612	0.291702	0.967538
5.67717	-3.79528	0.285621	0.972026	0.289753	0.970939
5.79724	-3.79528	0.285014	0.972409	0.291488	0.9685
5.91732	-3.79528	0.284413	0.972762	0.287577	0.972648
6.0374	-3.79528	0.283825	0.973087	0.285987	0.974715
6.15748	-3.79528	0.283247	0.973388	0.284546	0.972581
6.27756	-3.79528	0.282681	0.973665	0.284164	0.972129
6.39764	-3.79528	0.28213	0.973917	0.28284	0.96904
6.51772	-3.79528	0.281583	0.974148	0.281326	0.968005
6.6378	-3.79528	0.281056	0.97436	0.282234	0.972169
6.75787	-3.79528	0.280537	0.974551	0.279257	0.973775
6.87795	-3.79528	0.280031	0.974727	0.278587	0.976571
6.99803	-3.79528	0.279541	0.974886	0.275967	0.978142
7.11811	-3.79528	0.279056	0.975028	0.27654	0.980398
7.23819	-3.79528	0.278587	0.975156	0.273181	0.982928
7.35827	-3.79528	0.278133	0.975271	0.280148	0.979373
7.47835	-3.79528	0.277685	0.975372	0.279847	0.979809
7.59843	-3.79528	0.277252	0.975462	0.278253	0.982688
7.7185	-3.79528	0.276832	0.975542	0.278939	0.97811
7.83858	-3.79528	0.276418	0.97561	0.276643	0.981051
7.95866	-3.79528	0.276018	0.97567	0.274462	0.978029
8.07874	-3.79528	0.275632	0.975721	0.279934	0.974283
8.19882	-3.79528	0.275252	0.975762	0.279788	0.975123
8.3189	-3.79528	0.274883	0.975797	0.280527	0.978923
8.43898	-3.79528	0.274527	0.975824	0.281137	0.981595
8.55906	-3.79528	0.27418	0.975845	0.27899	0.976311
8.67913	-3.79528	0.273839	0.975859	0.280545	0.976122
8.79921	-3.79528	0.27351	0.975867	0.279103	0.973854
8.91929	-3.79528	0.273191	0.975871	0.278985	0.973538
9.03937	-3.79528	0.272881	0.97587	0.277806	0.971648
9.15945	-3.79528	0.272577	0.975863	0.279508	0.969523
9.27953	-3.79528	0.272283	0.975853	0.274885	0.973197
9.39961	-3.79528	0.271998	0.97584	0.272837	0.97256
9.51968	-3.79528	0.271722	0.975823	0.277442	0.972514
9.63976	-3.79528	0.27145	0.9758	0.273121	0.98159
9.75984	-3.79528	0.271186	0.975777	0.273094	0.971595
9.87992	-3.79528	0.270931	0.97575	0.271231	0.971347
10	-3.79528	0.270683	0.975722	0.286733	0.983562
-5.25	-3.59055	0.237151	0.962536	0.237244	0.970422
-5.12992	-3.59055	0.236675	0.962025	0.237999	0.959751
-5.00984	-3.59055	0.236195	0.961479	0.236926	0.958146
-4.88976	-3.59055	0.235712	0.960896	0.236861	0.959617
-4.76969	-3.59055	0.235227	0.960274	0.234374	0.95834
-4.64961	-3.59055	0.234737	0.959611	0.232305	0.962292
-4.52953	-3.59055	0.234257	0.958907	0.230089	0.962902
-4.40945	-3.59055	0.233773	0.958156	0.228556	0.964785
-4.28937	-3.59055	0.233299	0.957356	0.226951	0.963081
-4.16929	-3.59055	0.232834	0.956507	0.229822	0.960334
-4.04921	-3.59055	0.232378	0.955604	0.230559	0.95848
-3.92913	-3.59055	0.231935	0.954643	0.231781	0.959666
-3.80906	-3.59055	0.231519	0.953626	0.233176	0.956146
-3.68898	-3.59055	0.231125	0.952552	0.231056	0.955533
-3.5689	-3.59055	0.230754	0.951411	0.228987	0.953423
-3.44882	-3.59055	0.230416	0.950207	0.2308	0.950419
-3.32874	-3.59055	0.230123	0.948939	0.230047	0.946919
-3.20866	-3.59055	0.229878	0.947603	0.231176	0.943457
-3.08858	-3.59055	0.229686	0.946202	0.234906	0.940468
-2.9685	-3.59055	0.229551	0.94473	0.236532	0.938729
-2.84843	-3.59055	0.229488	0.943191	0.235979	0.938407
-2.72835	-3.59055	0.229504	0.941588	0.238018	0.939249
-2.60827	-3.59055	0.229604	0.939918	0.237197	0.941637
-2.48819	-3.59055	0.229803	0.938189	0.241038	0.945457
-2.36811	-3.59055	0.230109	0.936405	0.239192	0.949129
-2.24803	-3.59055	0.230529	0.93457	0.239752	0.944172
-2.12795	-3.59055	0.231077	0.932689	0.235768	0.938857
-2.00787	-3.59055	0.231762	0.930774	0.235501	0.934147
-1.8878	-3.59055	0.232599	0.928845	0.233707	0.930992
-1.76772	-3.59055	0.233593	0.926903	0.234087	0.928562
-1.64764	-3.59055	0.234749	0.924959	0.233348	0.929161
-1.52756	-3.59055	0.236067	0.923031	0.233586	0.918016
-1.40748	-3.59055	0.237569	0.921155	0.233325	0.918678
-1.2874	-3.59055	0.239251	0.919325	0.2361	0.914062
-1.16732	-3.59055	0.241101	0.917565	0.241913	0.914994
-1.04724	-3.59055	0.243139	0.915921	0.238748	0.904995
-0.927165	-3.59055	0.245341	0.914384	0.249529	0.905109
-0.807087	-3.59055	0.247705	0.912991	0.253246	0.913837
-0.687008	-3.59055	0.250221	0.911761	0.26154	0.915681
-0.566929	-3.59055	0.252873	0.910708	0.26451	0.921009
-0.44685	-3.59055	0.255644	0.909863	0.270931	0.913665
-0.326772	-3.59055	0.258512	0.909223	0.271107	0.905471
-0.206693	-3.59055	0.261449	0.908817	0.272007	0.897324
-0.0866142	-3.59055	0.26443	0.908651	0.278635	0.902933
0.0334646	-3.59055	0.267443	0.908725	0.27604	0.897452
0.153543	-3.59055	0.270435	0.90905	0.275158	0.891539
0.273622	-3.59055	0.273402	0.909608	0.271788	0.888722
0.393701	-3.59055	0.276301	0.910416	0.281406	0.883598
0.51378	-3.59055	0.279112	0.911436	0.276301	0.888164
0.633858	-3.59055	0.28181	0.912686	0.282184	0.900622
0.753937	-3.59055	0.28438	0.914114	0.283535	0.907614
0.874016	-3.59055	0.286791	0.91574	0.284486	0.906448
0.994094	-3.59055	0.289042	0.917505	0.291761	0.90537
1.11417	-3.59055	0.291111	0.919414	0.298573	0.916765
1.23425	-3.59055	0.292997	0.921438	0.307207	0.923867
1.35433	-3.59055	0.294696	0.923541	0.301445	0.916138
1.47441	-3.59055	0.296192	0.925723	0.309545	0.922755
